사업장명,작성일,작성자,작성자 프로필 링크,작성자 정보,리뷰 내용,이미지 링크,별점,평점,리뷰 수,라벨링
이억만 껍데기,2년 전,Q Mr,https://www.google.com/maps/contrib/102833258240909965006/reviews?hl=ko,지역 가이드 · 리뷰 72개 · 사진 35장,늦게까지 갈 수 있는 맛있는 껍데기 집 솔직히 껍데기 안먹다가 여기서 껍데기 처음 먹어보고 껍데기 먹기 시작함 다른 고기도 먹을만 함,,별표 5개,4.4,46,1
이억만 껍데기,4년 전,Kevin Lee,https://www.google.com/maps/contrib/109091637705443907723/reviews?hl=ko,지역 가이드 · 리뷰 7개 · 사진 71장,진짜 JMT 벌집껍데기 강력추천!!!!,"https://lh3.googleusercontent.com/geougc-cs/AB3l90BfPndLGdBEOHvqaSdQq4XLNa99HSimg-ImSRYZ2yXnI3rQAe4ZJ_AwhrtGB-q7x3eFATzreuMTT_RM-llI_JGMGS1xqYbHrjRum99V9t0Zq9zcU4Njll1F2542h6jMnW774LMe=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BwwOAsXJlG9hnLNL--9FfyVObrac5IT96kfeOIWT4ZIrr6h21KoPQVTWyhJRvf8DhFLX4ky596EQuuHt_Z7GhK3RTu0L0zIXzzM7EbB7UY2s8Cy75Tifz3d_OXFRBbQvVpd6JN=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DmlzjxxtClprwNskTtXfAs4oPAqhSU4IUYPmmNB-6hOYNR2C1_NfYIwDcWpgMgKbFRuatONxW3qS606Ov8VEm4uon5Q6oluTIrhDrBUIaH2Cx4Oy7VxLNuDHrBUDzttxEHrLH9=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DAWL1OE_t68oNI-o0Qxuf94f7rOOHpPmc0jWeBvgwdq_8jaeKzccgkTsyrOYDGUb9suRbMVlyhnxAs_I30dizBxydFBLhUrPd3B1AyF6gwXysi2b3EtD5KTpNj2opj8iLXdneOMg=w300-h225-p",별표 5개,4.4,46,1
이억만 껍데기,3년 전,Timothy Lim,https://www.google.com/maps/contrib/103245390062756532385/reviews?hl=ko,지역 가이드 · 리뷰 203개 · 사진 52장,껍데기의 재발견. 다른 고기 부위도 맛있다. 그러나 오래 많이 먹기엔 느끼함.,,별표 4개,4.4,46,1
이억만 껍데기,4년 전,지존햄토리,https://www.google.com/maps/contrib/113864543442158673394/reviews?hl=ko,지역 가이드 · 리뷰 38개 · 사진 41장,고기 맛있는데 테이블이 좁아요,https://lh3.googleusercontent.com/geougc-cs/AB3l90AvgYes69VObbJuK74NU5sE_a53UhVfmEo0k75P-EanZsfOb4KVGCvh1rCQ_VlaD4xZCgjVJyhKKMre5WEAfUOtZMiqk_p6LlQidG4OVNGeDfAsqD4Iv7pJCc-deDq1UMw0IeGA=w600-h450-p,별표 4개,4.4,46,1
이억만 껍데기,4년 전,코찡마요,https://www.google.com/maps/contrib/100977990341397616190/reviews?hl=ko,리뷰 9개,친절하고 맛있습니당 무엇보다 분위기가 진짜 좋아요 추천추천,,별표 5개,4.4,46,1
이억만 껍데기,3년 전,김승용,https://www.google.com/maps/contrib/104836968923903801197/reviews?hl=ko,지역 가이드 · 리뷰 169개 · 사진 31장,가성비 최고인듯 저렴한가격에 맛 또한 끝내주네요 적극 추천합니다,,별표 4개,4.4,46,1
이억만 껍데기,4년 전,HyungKee Yoon,https://www.google.com/maps/contrib/106618480490924611915/reviews?hl=ko,지역 가이드 · 리뷰 57개 · 사진 5장,생갈매기와 삼겹살  먹었는데 맛이 좋습니다 가성비도 좋습니다~,,별표 5개,4.4,46,1
이억만 껍데기,4년 전,Jay,https://www.google.com/maps/contrib/105919808988956808217/reviews?hl=ko,지역 가이드 · 리뷰 54개 · 사진 26장,주변 가게보다 싸지만 품질 서비스가 좋은건 아닙니다,,별표 4개,4.4,46,1
이억만 껍데기,4년 전,톰토미,https://www.google.com/maps/contrib/103915970966843195117/reviews?hl=ko,지역 가이드 · 리뷰 49개 · 사진 35장,껍데기에서 조금 냄새가  나는거빼곤 괜찮! ㅎㅎ,,별표 4개,4.4,46,1
이억만 껍데기,5년 전,이헌 수,https://www.google.com/maps/contrib/110273141504839425849/reviews?hl=ko,지역 가이드 · 리뷰 33개 · 사진 111장,다 맛있음~  소주땡기는 딱 그곳,,별표 5개,4.4,46,1
이억만 껍데기,4년 전,김태진 (taejin),https://www.google.com/maps/contrib/116741832634447076226/reviews?hl=ko,"지역 가이드 · 리뷰 383개 · 사진 1,812장",그냥 저렴한 고기집입니다.,,별표 2개,4.4,46,1
이억만 껍데기,4년 전,jaewon jeong,https://www.google.com/maps/contrib/105680661319112358588/reviews?hl=ko,"지역 가이드 · 리뷰 1,103개 · 사진 4,460장",보통의 가격과 맛,,별표 3개,4.4,46,1
이억만 껍데기,4년 전,이상원,https://www.google.com/maps/contrib/106296034929010077248/reviews?hl=ko,지역 가이드 · 리뷰 24개 · 사진 20장,맛잇어요 친절하시구,,별표 5개,4.4,46,1
이억만 껍데기,3년 전,한울(Hanul),https://www.google.com/maps/contrib/116840340087909415993/reviews?hl=ko,리뷰 20개 · 사진 4장,돼지껍데기가 맛있음!!,,별표 4개,4.4,46,1
이억만 껍데기,5년 전,카리스마,https://www.google.com/maps/contrib/106355240395144589416/reviews?hl=ko,지역 가이드 · 리뷰 336개 · 사진 157장,맛잇어요. 술맛나는 곳.,,별표 5개,4.4,46,1
이억만 껍데기,4년 전,김형곤,https://www.google.com/maps/contrib/100078690726709551592/reviews?hl=ko,지역 가이드 · 리뷰 85개 · 사진 20장,위생관념무,,별표 1개,4.4,46,1
이억만 껍데기,2년 전,축구지략,https://www.google.com/maps/contrib/114327255924308408292/reviews?hl=ko,리뷰 3개 · 사진 9장,연남동에는 고기집이 많지만 한국인인 나에게는 이 식당이 최고의 고기집이기도 하다. 가장 추천하는 메뉴는 '목살(목살)'이다. 저는 이 식당에 가면 항상 이 메뉴를 주문합니다. 그리고 빠질 수 없는 최고의 메뉴는 바로 '김치찌개'이다. 고기집임에도 불구하고 이 집의 '김치찌개'는 정말 맛있습니다. 외국인 전용 김치찌개가 아닌 진짜 오리지널 김치찌개를 먹고 싶다면 꼭 주문해보세요.,"https://lh3.googleusercontent.com/geougc-cs/AB3l90CT3Ce5lZ-sPshgkRGT6BirEMvZTHg1OiaBvrpleC2KQgOu_IXnT-6Bz9OE9r8DM1Rnjvru0JIGzkxrrNKG11UIXmXc5dTyt6kYvZspWraZ6u_WofUP_ComxzA5BVWNsW7pYN8ldw=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CzCMGjWdfm8UxWvfFTFTcBi9sDQbSaVPEj-UPvml_zyeE0kWtMdrhQjPRVqiwaiwRP4OvgEkYmhg4Zd30BlgzmxLv-UmJt-oQRE-8fK_8R_1dtBFf_CeNWcuwA-o4mELCLDG0=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DFu-c98sN0ILiLyunlfIUnQL8wwS1hJg5BIfu6O4XOhUB9qNHzaGqvfNKdy66fF3TqBGojNjzapO_BN7XCvksmDDSBmzDFni5HjLvF0PzEVQhIdmpcM9frm9u8xTgsLJ7SNcQwJA=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90B62u5K-dXHdw2Qxee9Xn_Sm-eMAS1D-9ufV7vPfAIzDPop0_bRDOkHzjcDuo1BFFN89TvsapMB-2zgSpSCkQnLsaYjDqbA2eUhqpGLTtjfVYGr0I6kj1VF8YGAQ5DmGO6GdDwU=w300-h225-p",별표 5개,4.4,46,1
이억만 껍데기,2년 전,Milo Dino,https://www.google.com/maps/contrib/114153167648965269836/reviews?hl=ko,지역 가이드 · 리뷰 48개 · 사진 108장,"이온만 돼지껍데기 구이 - 우리는 돼지껍질, 돼지 어깨살, 삼겹살, 쪽파 샐러드를 맛있게 먹었습니다. 매우 바빴지만 중국어를 구사하는 웨이트리스는 효율적이고 도움이 되었습니다.","https://lh3.googleusercontent.com/geougc-cs/AB3l90DM4n1homL1pTWfh2CFSOqClD4ALIZbFcAsK8sM1SNJIBfwjljOxX-jAE2UWl1jQsxT1tLhl-RcBsU581wO24F5kWb3scyp40RYIW2_czeLI_gjvG2wnFKqOQuiZU55t1AbRGWQ=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90B5JLqCR6rWInnUMy27fSHhAvZ9nusV8LCneQkH6UWQw399PO6i8ye_PXbh4ueThZXIsZyDppcw9f3zBcEVDez1eBbbqQw9kuTXLRQkvQmSNUKmqTFNTQ6r_g4JPSUk34yBoe0Z=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AUKluqYEnd-AdNiCtURnED6XuXmSNmI-pi1w3HMG4dLKl9TaduZyD3ON6XiaTNceKxPT5W6Xz10TVnUFNHp2zJTuTQw2jZ60ocaV4iInEhiKX0miIzZlA2sJbPyvD7EkrusL13=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90C6fPYU1hGJbOTD_FEVsiA8yFDr_wJsvMVoMl57k3uG9Wm7vgpzajntnT5nHhWSGP5u394Vmj8cM2GTlecQwCddadW_cf752mSsiE19zBkIQjwWM17_piEETy2q_ksBp7Ux7aVhJQ=w300-h225-p",별표 5개,4.4,46,1
이억만 껍데기,4년 전,SeHan Lee,https://www.google.com/maps/contrib/104796113612413361882/reviews?hl=ko,지역 가이드 · 리뷰 54개 · 사진 75장,푹대기 좋다,,별표 5개,4.4,46,1
연남동 칼국수,2년 전,Y.,https://www.google.com/maps/contrib/102973299059696026550/reviews?hl=ko,지역 가이드 · 리뷰 344개 · 사진 571장,"양이 너무 많아서 국물맛을 제대로 보기 어렵고,
단순히 양만 많은게 아니라 너무 이것저것 다 때려박아서 뭐가 뭔지 두서가 없음.
젤 싼 바지락이 1.1만으로 비싼편인데 차라리 가격을 낮추고 양을 좀 줄이는게..",https://lh3.googleusercontent.com/geougc-cs/AB3l90Ce0JewOH3dXnWguYxZeIypg-bWObMzEegv-krJ8g-mQJidg1dW7XoE2GA24JNxd7UlL6curxxkdWxw1B6F8ExeCZLpMbxMC3QD68IPJEAaNmk8C1UCpeUZuh8K9Rnr0gJWHnA_dQ=w600-h450-p,별표 2개,4,3,1
연남동 칼국수,2년 전,RHC,https://www.google.com/maps/contrib/114643738794480058705/reviews?hl=ko,리뷰 1개,"고기듬뿍칼국수나 육개장칼국수가 맛있어요. 육수가 좋아서 밥말아먹어도 맛있을 것 같은데 제가 공기밥 메뉴를 못찾은건지...ㅠ

아쉬운점은 내부에 냉방이 좀 약하다고 느껴져요. 더운 날씨에 뜨거운 음식 먹는데 냉방이 약하니까 선뜻 발길이 안가요... ㅋㅋㅋ",,별표 5개,4,3,1
진청유점,1달 전,Jiayi Tan,https://www.google.com/maps/contrib/114627256380232119032/reviews?hl=ko,리뷰 3개 · 사진 2장,"2층에 있는 작은 곳을 발견했는데 새로 오픈한 것 같아요. 들기름과 참기름을 베이스로 한 메뉴입니다. 좋은 음식, 막국수는 꼭 먹어봐야 해요!","https://lh3.googleusercontent.com/geougc-cs/AB3l90BiCfx2m6gweNy_mqsFTHjZ3pcJ4qrhx_oDEvO5jgdx2tTutwqJCu-Ucf9wO1laUNms9bM5rAmk5fiIu2C2_u3Y38o8CSMxYc7v3lCBvpI6rev4fBK0GVJHrgHQ6dAXvBRw1dg=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90Db1qCwWODaQzog50SR99FuA-xskBYqhsdTxgRDWP45fjUAxRNhi9fNgMXT-DDbO2IG5l_5MuxNdC9ost0uOzFNOVITEiao5CUoDpc98RmF7SpcODVHKx_hVpbneAV4jNE1GowH=w300-h450-p",별표 5개,5,4,1
진청유점,1달 전,Steven,https://www.google.com/maps/contrib/102962482122037246242/reviews?hl=ko,리뷰 1개 · 사진 2장,2층에 위치한 작은 공간으로 직접 만든 참기름과 들기름을 베이스로 한 훌륭한 메뉴가 준비되어 있습니다. 막국수와 감자가 맛있어요.,"https://lh3.googleusercontent.com/geougc-cs/AB3l90Bjjo8mEsFNsWsAQ5pypqvOlnRrxMYct1xN1i_4qatkLf5yJ7wi-bTZXsUUup-Tk9xr6jRPAIQ9hFNVkCxehbK6I-Cyis_IAOEH4n8H-l4w11U7w-6HBDwMYv9_0sphDLKZvH6zXw=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90A2fc9uoL4rMQ9jj9r6IKNAAxKMKGXPX13p_VztruSdMiPr64-W9nbOg4JxfUlCtoB1DJ1BITvWvjG-hanzBjCIoLOdS-mj70fLxJylRcWHqHvlhbZAm4GbDNFID1OTV_sr5jY=w300-h450-p",별표 5개,5,4,1
진청유점,1달 전,Kim Lacher,https://www.google.com/maps/contrib/105774983475220793532/reviews?hl=ko,리뷰 14개,정말 특별한 경험이에요! 음식은 내가 맛본 적이없는 것과 같습니다. 이곳은 참기름을 전문으로 하며 모든 요리는 참기름으로 준비됩니다. 나는 강력히 추천한다!,,별표 5개,5,4,1
진청유점,1달 전,Ethan Lui,https://www.google.com/maps/contrib/114297637136114218742/reviews?hl=ko,지역 가이드 · 리뷰 2개 · 사진 2장,"분위기, 음식, 서비스가 훌륭해요!",https://lh3.googleusercontent.com/geougc-cs/AB3l90CDawTJLfntm8h2d6XGodi2RwyKncKsV7zAD26VyA86D9yJgal-em8mWiLA5woKu4g8lhUocF34mA-A38vhw-Dgkc1tmnkVWmkRwDWLAs_o4ryH2yu7QkJCvn_KXQd0NPRfIKc=w600-h450-p,별표 5개,5,4,1
일체마부시,6달 전,in the cabin,https://www.google.com/maps/contrib/112663494180259081061/reviews?hl=ko,"지역 가이드 · 리뷰 481개 · 사진 3,456장","좁은 주방에서 정말 다양한 음식이 나오는데..
기성품을 사용할거라는 합리적인 의심??
그런데 기성품을 사용하는게 문제가 아니라 꼬치를 굽는 사람의 성의가 부족한듯..…","https://lh3.googleusercontent.com/geougc-cs/AB3l90BKOwCzmc5OBPIdNDXE9JPVtFe1LeTrUfv6MPtxCydC5-BNpjc0ZmCXS4S88GYwzaGJKPQez3MIayBd9WohU4fNbdCwPArCnqRnauo6ZtYJoOPttAJg6AsPauwloHbymRzRVPjn=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90C6jKsekwSkfT46SC4Pqx0S26jGHMevdPFMIW7hqVKev2ey7pBVdQ6JotfI1R12wAFx30DQy1eV1dbFU6zhccg7LOLsuNUNzWjzeAu6u2fSLhGs03r_AZMWvGSeQzmGMPIjses=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CpP9KBRnih_FetSIvPMxWNehxtor05ottAJbbmD_owTRir5sa8a2JPKtQjEq5ydzwQswMP9fsKwsHtNlWPNNYVljazsw-Ktvd2UYG7SxkVUpuSInKqu377-r4VVl2S8p_dQyyy5g=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CYjlQL3qnjooFZEe2UL3x96-dM3TRheKzoirPjm6idtnAcsXkrMeaovBuax4nuj53e1udAqOsYENbxHc7PP7BG_qhpIWI2m9R6tLWVjBEdsV9OhvgtstJsu4_a9llODksKDXJA=w300-h225-p",별표 2개,4.8,26,1
일체마부시,6달 전,아기태풍,https://www.google.com/maps/contrib/115129494999467920359/reviews?hl=ko,리뷰 1개 · 사진 4장,늦게까지 해사 너무 다행이었어요.. 밤9시 넘어서 식사 할 수 있는 곳이 많지 않잖아요. 여기는 23시까지 이용할 수 있네요~ 이불덮밥은 그냥 너무 맛있고 라멘은 1만원인게 믿어지지 않네요????…,"https://lh3.googleusercontent.com/geougc-cs/AB3l90AGRHl7Ehn1nHL4qeQm1o4MAWIk8KhNdvcnCGAFXBLy_gmiSrGwdGC82o8PC2hj0jtBuZFOBmO6R70gxXprhUitXcSNYFv67vEQlS4quT8rUnBz54X6eCjd6VaKJ7003tadowFw9Q=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AOTTLBhkzFA-vFZmKLe6xfiOt0L1H_nV6c5ZC2e7BdBFWrwH1H7-r75Fg3_v8uWHW7xl6lQ9pY5ZnTuL2LPhGZERdcuroIlCd4Xj7gYWcYVQEHXx1cKTWbMlpOyx2cHv2sth4q=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AYJtLY-UrZTB1DU6TCqkAjrUG30zPL4crYBCDXTggAHffmjuCFzWxnBELEwI6rnylJGi20VBOiWP0DqWXv5SCLyPsZGOWg8f7gBpoXu07SqJAa3U_RMg_9W1K3rifJzAJeLLi4ig=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AxKZ9b1zPGa54ftCVz8ay4uu_0Y0vbjNgEDJSbPVpTqN5KGeRpQ3KO_YetEOHecDUcGME00HHpPgwXWad-X_7jOrK-S7GSDUvrE38cwHUoVoLv4jtr6HEBK8XD5mACWxu2pAkI=w300-h225-p",별표 5개,4.8,26,1
일체마부시,1년 전,Zoe.C,https://www.google.com/maps/contrib/115861846804431354925/reviews?hl=ko,지역 가이드 · 리뷰 15개 · 사진 178장,"가격대도 좋고 맛은 더 좋은 일식전문점.
보통 식당에서 어디서 요리를 배웠느냐고 물어보지 않는데 물어봤을 정도로 담백하고 맛있다.
정갈하고 고소한 진한 맛이 일품인 전골 맛집, 덮밥 맛집으로 일본식 닭전골 미즈타키은 꼭 먹어보길! 국물이 진짜 끝내줘요 :)","https://lh3.googleusercontent.com/geougc-cs/AB3l90CiK3hnVzpV5gZS9ctn4mMENa2EJSujOq27MLieb7bvIuVUBI_rNO8mRCaQHD_Ppzcv80nJCKKcS7KjUTr29w0oZgnrVSrEin3gZnYTDfUOQs6kmpHYom9AxNTtAiu53I3rrkcR=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CXhcAsBlvwOHwx_HwPUzOcejxWZ2AU2f64eG6sAoPXbylAv2_cWoqBynGoj3oawZTill4uRQmPxZlom_qRQo8b-iJY6PSICscp91xFj5fh-H_e1mkTYLRsad6YcXDiwTN3oMXBYA=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DtO4Fzm63PWCmYt5BC82ZOuJbu-6I230In3PMEXeaCbx0zby8VLzS8HzTYWxi_wMMN7Ym3Cy21X5ShJd6BBVH2SC30M7_5fSiltEKIOgpIHg4T4yl9XHvqCgGxqtHfFRCdLoux=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90Bum4iMX3IuZK6uwDuKMu_gblPMVOYuOX97MZl0cwuH4gUV57VeWsf22AZ8r70ugYeXvLyWD7CGp9FNHVPvMZ_sFNQVlkH8058Y9X7VW_1ioAqS84xcYoLEy7Ff5ApoSlNrkJF0=w300-h225-p",별표 5개,4.8,26,1
일체마부시,1달 전,박서진,https://www.google.com/maps/contrib/103297250601909615912/reviews?hl=ko,리뷰 2개 · 사진 3장,음식의 숯불향이 잘 느껴져서 좋았고 먹을수 있는 소스더 다양해서 만족스럽게 먹을수 있었습니다,"https://lh3.googleusercontent.com/geougc-cs/AB3l90AlzgTlWVSjZvmbfxrL-iPnDZ5xgGpdA7x9Yrd8CC77Hnzl9VTCISMQN6-03MpqgLjssIyapfmG33ZxwrEfeiE6WXL0tGdixNn4mL3C-cbV8U2xOP-mLRxoTAxNTFPphpXiAGfH9Q=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BEFgIjVvf_pAediTXK4v5gHc74b7YgJc2DAskIodjOH4Rh7k1CwlGfjWCtXBDqKqwEEEVOFN2q-thu4zENUPc3ucgVc4EBkarDwsdxMVB_tk0iDksARITz30HUJzJ3DnTT5m3D=w300-h450-p",별표 5개,4.8,26,1
일체마부시,5달 전,고도영,https://www.google.com/maps/contrib/116934058623721229875/reviews?hl=ko,리뷰 2개 · 사진 4장,모든 메뉴 하나하나 다 너무 맛있고 정갈하게 나와서 좋아요????…,"https://lh3.googleusercontent.com/geougc-cs/AB3l90ALJSA5FJgggl-9nokYMI2fLdgZPIwueF1RWajEPiAz1BpSaDiluVdkKwqR04pdvKX0hlXMxXe7LImCw7qMM1nBSnB2evC6rgP7eNPzNie66Z4cmtcovxatD_fwqY6vZhvol5I=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BpaAwZVmfza9eL_az5RMIGxDS5c6nmZYsfkRagc8UBLRiEXRbjek7-Z_mtMeb2s5tIrjXDOD4f_x336tVviHYXa5mP44YG11i80hgcTBnP_uNaefunTHEDO_YcXTWsfwdLxCeQ=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AwM-09BdffEu7ta9EUaBO2fjTlYNVqvdi4irfNGbZBvEGAd_57-4gOXY0as3NJlkMmtK9a88h9nF0O-mUvxyI9LUnlNsx2zfRbWCcPHyjK8Lpz1aPnPXv353WjpmcRBFxMxWJG=w300-h225-p",별표 5개,4.8,26,1
일체마부시,3달 전,박은지,https://www.google.com/maps/contrib/113962986150675916249/reviews?hl=ko,리뷰 5개 · 사진 14장,음식이 정갈하고 맛있어요! 토리마부시랑 츠쿠네마부시 둘 다 추천합니다????…,"https://lh3.googleusercontent.com/geougc-cs/AB3l90CqQdG3wU_y6dS9fRBoqgeWMtIq6wjir9j4HnG1YcCCr7THhyVSWeePTd_i30Z31e3_WYVirw4LblSTfi9QJY79ldo9ge2PYchReHKRUnJRcuLubRrRJ78MqQ4jMkfxNP-P61I=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BYUH_XugadI_0oWYUgf_IIJyZHstoprsEIKzdvAQ42SX6no7_cKjGJqtaThMsNCqk6EFLvmulb-M1XwYH61lkYF_vdTPF8TsNuCi0rrrWKoQ0HJ4NpDLGDe-izRoiCyH5diEIOIg=w300-h450-p",별표 5개,4.8,26,1
일체마부시,4달 전,이다예,https://www.google.com/maps/contrib/112180137161497109745/reviews?hl=ko,리뷰 1개 · 사진 2장,"퇴근 후 방문했는데 또 들를 것 같습니다!
혼자 밥 먹기 좋았고 편안한 느낌이어서 좋았어요","https://lh3.googleusercontent.com/geougc-cs/AB3l90C_AqcY2a9xAXZyNmmfdPRzmnxh839v6qmKSdaXHRJq_0ka4EZB2xPAPEgjzbRaPxac5yDY5Njq7oMpN3iKGw_hC9XewmuBeLeW85GWqL6P_j8nZwqb1jAxjEmvfcwCzznlcgmeCQ=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90D2Gh8UJfAh_-zhB0389ZzOPfMcMWpTRbrlQtCxaJnxRGuImQdRb2ZRhV65c2o6WFW6HWgDNRkv_01Pj3_4zd7vKeq0ykRDzeBeDAINBY8tmDFDjC1yXETtsgKbZQBvrUgaQr4=w300-h450-p",별표 5개,4.8,26,1
일체마부시,1년 전,Cookie,https://www.google.com/maps/contrib/112793235098399535112/reviews?hl=ko,"지역 가이드 · 리뷰 345개 · 사진 1,623장","1. 환경 ?????????

홍대입구 경의선공원에서 5분내 거리…","https://lh3.googleusercontent.com/geougc-cs/AB3l90DMJIpBPAmMLBlwPx4S3fpGiZIzgfxb6J9HzP3w2_1ssRkXSqh5Ooh5Sw-llnsYYQMK2wEBkdsR7bhJBOPUz6mcFpcidnYs7PnbggjQiFOaUD7r4UwFQTqjmHmFN_bX0W9C5zY=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DwtRG5jy2SXc8lTkSMcI_cKJP29JtKCbL0yTPU-uek15etO59dVafQkx0DnwbfWsOF526bgJs2mI04y9z0_tSZPxJCkfyKvnSvyGKFyXJ8ePKfr7_qOKDeVfeL3It6qcmwlOdNFA=w300-h450-p",별표 4개,4.8,26,1
일체마부시,1년 전,현정어린이,https://www.google.com/maps/contrib/112345304923903620030/reviews?hl=ko,리뷰 1개 · 사진 1장,"우연히 들렸는데 닭맛집이었습니다!
친절은 당연하고 고기가 어찌나 부드러운지..
특히 츠쿠네는 강추????
또 오고싶은 곳입니다!!!…",https://lh3.googleusercontent.com/geougc-cs/AB3l90Cva6H8heXba--gUV7As8hk2NCCpSx6Ldn9kNytkambVwCOmwX7rXXIexscnDDhyzUHKf6dHMuqtaSWuXGH2G0d_gx1sgGuKalWNTjY31GZhoNUYvV4ZzQt8ihaxmN_M146bQto=w600-h450-p,별표 5개,4.8,26,1
일체마부시,1년 전,조현성,https://www.google.com/maps/contrib/100310673515293420517/reviews?hl=ko,리뷰 1개 · 사진 2장,오픈하자마자 갔는데 직원분들이 다들 친절해요 츠쿠네가 진짜 맛있습니다!!,"https://lh3.googleusercontent.com/geougc-cs/AB3l90DKNtHYX1zQAiEAWXXm-708IYvGpTu2sUqvalSZwxsckE2tArgWXmPIyvkXnnljtJgDtXtMZo1xJZkfDbwuGPmxstiP759HPrbybvn-QKLvwIhrj7ynNl-oKlYGwC4G354oswELwQ=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BYzdbnxK4bp22X64igsSSZTk-2SUH_M60kLl3PeoNlgD1-kyvYjo3ioZkKWIXn3U695egsxxOgdJZhcmX9B8L7sXtEPXtZJA1AESZzHPWrPEkNZ2uM2H8kKv7jcNWBtgzAKdpW=w300-h450-p",별표 5개,4.8,26,1
일체마부시,2주 전,comma l,https://www.google.com/maps/contrib/118025934333806186169/reviews?hl=ko,지역 가이드 · 리뷰 57개 · 사진 25장,일본에서 느낄수있는 감성의 맛집,"https://lh3.googleusercontent.com/geougc-cs/AB3l90C2f7MIwXxfLZn2rjNa8MY90CYnYZF_hLHcOYi3Nu8lS0JlmUyoeWbcOmE2g7dnNZhl6Zr5WggeVouACx1aaUWKvuacGZKnrg942Nkdo0WPUZrOnaEXImZBaqws9W0GYElsci_SCA=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AoEQTaCksNfMqbhqZtDDPRAALgb5FwHpN029LPHj88Sgq6-FoDki7ZpOcZxVsTTYDqXNtdu8-Fl2X99S43QyJ9qTAABMm6GhArchp4CC2XcQrJWVyeelN39pPptn_nPv9VKhZ_=w300-h450-p",별표 5개,4.8,26,1
일체마부시,1년 전,오예음,https://www.google.com/maps/contrib/111504820003322464187/reviews?hl=ko,리뷰 2개 · 사진 1장,분위기도 좋고 간단하게 하이볼 하기도 좋아요! 밥류도 종류가 다양해서 너무 좋아요 ㅎㅎ,https://lh3.googleusercontent.com/geougc-cs/AB3l90AAYr2UssXh6Exu7d2rBgOe1Nh0TZc16eSQsBiJglxmpKW5vOkLhH7S6wAfVq7yyFnxdkgzfggwQzWvlCHUeSYv3haKrXhfi9NTg-lgHUwn9NOCvjB5Rn2Cna294bA19xgp6vR2hA=w600-h450-p,별표 5개,4.8,26,1
일체마부시,4달 전,초오,https://www.google.com/maps/contrib/107476319036106376375/reviews?hl=ko,지역 가이드 · 리뷰 86개 · 사진 10장,"계란도 맛있고 부타도 맛있어어요.
닭스프도 좋구 포테이토샐러드 최고",,별표 5개,4.8,26,1
일체마부시,10달 전,김예찬,https://www.google.com/maps/contrib/107143486191632495511/reviews?hl=ko,리뷰 1개 · 사진 1장,"메뉴들이 흔하지 않고 독특합니다.
그리고 맛있습니다.",https://lh3.googleusercontent.com/geougc-cs/AB3l90BdZoRp9YqKf8IP4VW88lI9ZNeUDwnE9hh3YZ4Ory6H7AM4OtzqEKdwrGOEYUMEoJs8Nl_rIkCUq7_B_boI0mfmU074unhNyJ3pGnyqHzHYA3bp-kA40kmHSx241z0C0vmDWbt_=w600-h450-p,별표 5개,4.8,26,1
