º°Á¡,¸®ºä³»¿ë,ÀÛ¼ºÀÚ,ÀÛ¼ºÀÚ ÇÁ·ÎÇÊ ¸µÅ©,½Ã°£,»ç¾÷Àå¸í,°Ë»ö°á°ú °¡°Ô¸í,°Ë»ö°á°ú¿Í »ç¾÷Àå¸í À¯»çµµ
5,"¿©±âÂ¯ ¸ÀÀÖ¾î¿©!! ¿ì¿¬È÷ µé¾î°£ °í±êÁýÀÎµ¥ ´ë¹Ú ¹Ì­k¾î¿©!!!!!! °í±â ÁúÀÌ ³Ñ Á¶¾Æ¼­ ¸Ô°í ¶Ç Ãß°¡ ÁÖ¹®Çß¾î¿©! Æ¯È÷ ÇÑ¿ì µî½É!!! ²À µå¼Åº¸¼¼¿ä À°ÁóÀÌ ÅÍÁ®¿©! °í±â ½Ä°¨ÀÌ ³Ñ³Ñ³Ñ Á¶¾Æ¿ä!!! ¹ÝÂùÀ¸·Î ³ª¿Â ¾ç³ä°ÔÀåµµ ¸ÀÀÖ¾î¿©! ±Ùµ¥ Á¶±Ý ¸Å¿ö¼­ ´«¹°±îÁö ¾û¾û ¤Ì¤Ì!!
Å©·ç¾Æ»ó?°í±â´Â ÁøÂ¥ ½Å±âÇØ¿ä! ¾È¿¡ »õ¿ì°¡ ÅëÅëÇÏ°í ¿ì»ï°ãÀÌ¶û °¡Ä¡ ¸ÔÀ¸´Ï ÂÌ±êÂÌ±êÇØ¼­ ¸ÀÀÖ¾î¿©!! ³Ñ ¸ÀÀÖ°Ô ¸Ô¿À°¡Áö°í ÃßÃµ!!",zebra Z,https://www.google.com/maps/contrib/105363812197105890497/reviews,3´Þ Àü,È­¼³,È­¼³ ¿¬³²Á¡ l Hongdae restaurant korean bbq HWASEOL Hongdae Main Store,0.0597014925
5,"Ä£±¸ »ýÀÏÀ» ¸Â¾Æ¼­ ¸ÀÀÖ´Â °í±â¸Ô±âÀ§ÇØ¼­ Ã£¾Æ¿Ô´Âµ¥ Ã£¾Æ¿À±æ ÀßÇÑ°Å °°³×¿ä~*
°í±â°¡ ºÎµå·´°í Ä£ÀýÇÑ Á÷¿øºÐÀÌ ÃßÃµÇØÁÖ½Å ¹æ¹ýÀ¸·Î ¸ÔÀ¸´Ï ¸ÀÀÌ ´õ ¹è°¡ µÇ´Â°Å °°¾Æ¿ä!!",Á¤ÁØ,https://www.google.com/maps/contrib/108591525368908838909/reviews,1´Þ Àü,È­¼³,È­¼³ ¿¬³²Á¡ l Hongdae restaurant korean bbq HWASEOL Hongdae Main Store,0.0597014925
5,"°í±â Áúµµ ¾öÃ» ÁÁ°í Ã³À½¿¡ ¼³¸íµµ Àß ÇØÁÖ¼Å¼­ °í±â º»¿¬ÀÇ ¸ÀÀ» ´À³¢¸é¼­ ¸ÀÀÖ°Ô Àß ¸Ô¾ú½À´Ï´Ù!!
¸¶ºí¸µ ¿¹¼úÀÌ°í ²Éµî½ÉÀÌ Æ¯È÷???????? À°ÇâÀÌ ¹ÌÃÆ¾î¿ä ÁøÂ¥..³Ê¹Â ¸ÀÀÖ¾î¼­ »çÁøµµ ¾ÈÂï°í ´Ù¸Ô¾î¹ö¸² À°»ç½Ã¹Ìµµ ³Ê¹« ¸ÀÀÖ¾ú¾î¿ä!!!!!????",Wonjin Shim,https://www.google.com/maps/contrib/107805581475439417726/reviews,5´Þ Àü,È­¼³,È­¼³ ¿¬³²Á¡ l Hongdae restaurant korean bbq HWASEOL Hongdae Main Store,0.0597014925
5,°í¹°°¡ ½Ã´ë¿¡ Àú·ÅÇÏ°Ô Ä¿ÇÇ ¸¶½Ç¼ö ÀÖ´Â°÷,chang geun song,https://www.google.com/maps/contrib/112034062096840123069/reviews,11´Þ Àü,ÇÇ¿¡½ºÅ¸ ¿¬³²Á¡,FIESTA7 COFFEE YEONNAM,0.0666666667
5,¿ì¸®´Â ÈÞ°¡¸¦ À§ÇØ 15ÀÏ µ¿¾È ¸Ó¹°·¶´Âµ¥ ÀÌ°÷Àº ¼­¿ï ÃÖ°íÀÇ Ä«Æä Áß ÇÏ³ªÀÔ´Ï´Ù.,eugenie Stempin,https://www.google.com/maps/contrib/107401837218400111960/reviews,7´Þ Àü,ÇÇ¿¡½ºÅ¸ ¿¬³²Á¡,FIESTA7 COFFEE YEONNAM,0.0666666667
1,,Kirin,https://www.google.com/maps/contrib/107319327316257826611/reviews,8´Þ Àü,ÇÇ¿¡½ºÅ¸ ¿¬³²Á¡,FIESTA7 COFFEE YEONNAM,0.0666666667
5,"È«´ë ¹øÈ­°¡ ÇÑº¹ÆÇ, 3Ãþ¿¡ ÀÚ¸®ÇÑ º¸¼® °°Àº Ä«ÆäÀÔ´Ï´Ù. Àü¹ÝÀûÀ¸·Î ¸ðµç ¸é¿¡¼­ ¸¸Á·½º·¯¿î °æÇèÀ» ÇÒ ¼ö ÀÖ¾ú½À´Ï´Ù.

À½·á ¸Þ´º°¡ ´Ù¾çÇÏ°í, µðÀúÆ®´Â Á÷Á¢ ¸¸µé¾î Á¦°øµÇ´Â ¸¸Å­ ¼±ÅÃÀÇ ÆøÀÌ ³Ð½À´Ï´Ù.
¡®¸Á°í¿Í¸£¸£¡¯(10,000¿ø)¸¦ ÁÖ¹®ÇÏ¿´´Âµ¥, ¸Á°í°¡ ¾ÆÁÖ ½Å¼±ÇÏ°í ¸ÀÀÖ¾ú½À´Ï´Ù. ÇÔ²² Á¦°øµÈ ÄÉÀÌÅ©µµ ´ÞÄÞÇÏ°í Àß ¾î¿ï·È½À´Ï´Ù.
À½·á¸¸ Áñ±â±âº¸´Ù´Â Æ¯º°ÇÑ µðÀúÆ®µµ ÇÔ²² ÁÖ¹®ÇÏ½Ã´Â °ÍÀ» ÃßÃµµå¸³´Ï´Ù.

´Ü, ¸Þ¸®°ñµå Â÷´Â Á¶±Ý ¸ÀÀÌ ¾Ö¸ÅÇß½À´Ï´Ù.
Ä¿ÇÇ¸ÀÀº ÁÁ½À´Ï´Ù.

1ÀÎ 1À½·á ÁÖ¹®ÀÌ ÇÊ¿äÇÏ¸ç, ¸¸¼® ½Ã¿¡´Â 2½Ã°£ ÀÌ¿ë Á¦ÇÑÀÌ ÀÖ½À´Ï´Ù..",Taste Log,https://www.google.com/maps/contrib/100659422672211068372/reviews,ÀÏÁÖÀÏ ÀÌ³»,¹«½É,Ä«Æä ¹«½É ¿¬³²(MOOSIM COFFEE CLUB/ MUSIM),0.108108108
4,"ÆÏºù¼ö, ²ÉÂ÷
Á¦ÁÖµµ¿¡ ÀÖµð°¡ ¿¬³²¿¡ Á¤ÂøÇÑ Ä«Æä¶ó´Â...
¾à°£ ·¹Æ®·Î ºÐÀ§±â",jamesdon Kim,https://www.google.com/maps/contrib/100318360696333285918/reviews,8´Þ Àü,¹«½É,Ä«Æä ¹«½É ¿¬³²(MOOSIM COFFEE CLUB/ MUSIM),0.108108108
5,,Gabriele,https://www.google.com/maps/contrib/101455943482179539642/reviews,6´Þ Àü,¹«½É,Ä«Æä ¹«½É ¿¬³²(MOOSIM COFFEE CLUB/ MUSIM),0.108108108
5,³í¾ËÄÝÄ¬Å×ÀÏµµ ÃëÇâ¿¡ ¸ÂÃç¼­ ÁøÂ¥ ¸ÀÀÖ°Ô ¸¸µé¾îÁÖ¼Ì¾î¿ë ¤Ì¤Ì¤Ì¤Ì ¸Þ´º¿¡ ¾ø´Â °Íµµ ³Ê¹« ¸ÀÀÖÀ¸´Ï±î Ä¬Å×ÀÏ ÃßÃµ ¹Þ¾Æº¸¼¼¿ë!!,ÀÓ´Ù¿µ,https://www.google.com/maps/contrib/101707261270274705434/reviews,3³â Àü,Á¦ÀÌ¾ØÁ¦ÀÌ½¼R,Jay&Jason R,0.111111111
5,ºÐÀ§±â ÁÁ°í ¸Àµµ ÁÁÀº °÷,ÀÌ¼ö¿¬,https://www.google.com/maps/contrib/113732825997604641675/reviews,2³â Àü,Á¦ÀÌ¾ØÁ¦ÀÌ½¼R,Jay&Jason R,0.111111111
5,"R&BÀÇ ³¡ÀÌ³×¿ä..????????
ºÐÀ§±â ³Ê¹«ÁÁ°í, Ä¬Å×ÀÏ Á×¾î¿ä !!!!!!",½ÅÇý¼ö,https://www.google.com/maps/contrib/113834755167656774534/reviews,3³â Àü,Á¦ÀÌ¾ØÁ¦ÀÌ½¼R,Jay&Jason R,0.111111111
5,"To be honest, this is definitely a must. Great music, amazing decor, and simply a vibe. Will definitely be coming back. Came with a few friends to just sit back unwind and listen to some good music. Didn't get any good so couldnt review that but the pretzels were fresh and salty on the table",Afternoon MTL Bboying,https://www.google.com/maps/contrib/113041188482022269793/reviews,2´Þ Àü,Á¦ÀÌ¾ØÁ¦ÀÌ½¼R,Jay&Jason R,0.111111111
5,"³ª´Â ÀÌ ¹Ù¸¦ ÁÁ¾ÆÇÑ´Ù! µµ½Ã¸¶´Ù ÀÌ·± ÄÁ¼ÁÀÇ ¹Ù°¡ ÀÖ¾úÀ¸¸é ÁÁ°Ú¾î¿ä! ºÐÀ§±â´Â Ç×»ó Â÷ºÐÇÏ¸ç, DJ´Â ¿¾³¯ À½¾ÇºÎÅÍ Çö´ë À½¾Ç±îÁö ´Ù¾çÇÑ R&B À½¾ÇÀ» ¿¬ÁÖÇÕ´Ï´Ù. ÀÎ½ºÅ¸±×·¥ DMÀ¸·Î ¹®ÀÇÁÖ½Ã¸é °¨»çÇÏ°Ú½À´Ï´Ù. ÇÑ±¹À» ¹æ¹®ÇÏ´Â ¸¹Àº Ä£±¸¸¦ ¿©±â·Î µ¥·Á¿Ô´Âµ¥ ´Ùµé ÁÁ¾ÆÇß¾î¿ä. ÁøÁ¤ÇÑ R&B ¾ÖÈ£°¡¶ó¸é ÇÑ±¹¿¡¼­ ²À ¹æ¹®ÇØ¾ß ÇÒ °÷ÀÔ´Ï´Ù.",C J,https://www.google.com/maps/contrib/103504990285142178072/reviews,2´Þ Àü,Á¦ÀÌ¾ØÁ¦ÀÌ½¼R,Jay&Jason R,0.111111111
5,"À½½Ä. ¼­ºñ½º. ºÐÀ§±â ´Ù ÁÁ¾Æ¼­ Àç¹æ¹®ÇÑ ¸ÀÁýÀÌ¿¡¿ä! ¿¬³²µ¿¿¡¼­ °¡Àå Æ¯»öÀÖ´Â Ç»Àü À½½ÄÁýÀÎ°Å°°°í, Àü¹ÝÀûÀÎ ¼­¾çÀ½½Ä º£ÀÌ½º¿¡ ÇÑ±¹ÀûÀÎ ¿ä¼Ò°¡ °¡¹ÌµÇ¾îÀÖ´Â ¸Þ´ºµéÀÌ¶ó ¿Ü±¹ÀÎµé¿¡°Ôµµ ºÎ´ã¾øÀÌ ÇÑ±¹À½½Ä ¼Ò°³ÇÒ ¼ö ÀÖ´Â ÁÁÀº½Ä´ç°°¾Æ¿ä. ¼øµÎºÎ Åä¸¶Åä ÆÄ½ºÅ¸ ÁøÂ¥ ¸ÀÀÖ¾î¿ä ¤Ð¤Ð!!",ÇÑÁ¤¹Î,https://www.google.com/maps/contrib/103159688168690904930/reviews,2ÁÖ Àü,¼­¾ç¸é¿Á,¼­¾ç¸é¿Á ¿¬³²Á¡ / Western Noodle House Yeonnam Branch / à¤åÇØüè© æÅÑõïÁ / à¤åÇ?è© æÅÑõïÁ,0.111111111
5,"¾ç½ÄÀÎµ¥ Á¶±Ý »ö´Ù¸¥ ´À³¦ÀÌ¿¡¿ä
ÆÄ½ºÅ¸µµ ¹öÅÍÀåÁ¶¸²ÆÄ½ºÅ¸°¡ ÀÖ°í, ´¢³¢¿¡µµ Ä¡Áî°¡ µé¾îÀÖ¾î¿ä!
±×¸®°í ºÎÃ¤»ì ²Ê¸®°íÃß ººÀ½µµ ¸ÀÀÖ½À´Ï´Ù ????????

¾ç¹èÃß »ø·¯µå´Â ÀÔ°¡½ÉÇÏ±â¿¡ ±ò²ûÇØ¼­ ³Ê¹« ÁÁ¾Ò°í
¿ø·¡ ¾ç½Ä ¸ÔÀ»¶§ ¸®Á¶¶Ç Àß ¾È½ÃÅ°´Âµ¥ »ý°¢º¸´Ù ´õ ¸ÀÀÖ°Ô ¸Ô¾ú¾î¿ä!!
µ¥ÀÌÆ® ÄÚ½º·Î ¿À±â¿¡µµ ÁÁÀ» °Í °°¾Æ¿ä:)",¾ÈÀ¯Áø,https://www.google.com/maps/contrib/106392879687377225533/reviews,3´Þ Àü,¼­¾ç¸é¿Á,¼­¾ç¸é¿Á ¿¬³²Á¡ / Western Noodle House Yeonnam Branch / à¤åÇØüè© æÅÑõïÁ / à¤åÇ?è© æÅÑõïÁ,0.111111111
5,"ÁöÀÎÇÑÅ× ÀüºÎÅÍ ÃßÃµ ¹Þ¾Æ¼­ ²À ¿Íº¸°í ½Í¾ú´Âµ¥ ´Ã »ç¶÷ÀÌ ¸¹¾Æ¼­ ¸ø ¿À´Ù°¡ ¿î ÁÁ°Ô ¿þÀÌÆÃ ¾øÀÌ ÀÔÀåÇß¾î¿ä!!
¸ÀÀÖ¾î º¸ÀÌ´Â ¸Þ´º ¸¹¾Æ¼­ °í¹ÎÇÏ´Ù°¡ ÀÎ±â ¸Þ´ºµéÀ» ¸ÕÀú ÁÖ¹®ÇØºÃ´Âµ¥, ¿ª½Ã³ª ³Ê¹« ¸ÀÀÖ¾ú¾î¿ä! Æ¯È÷ ¼Ò°í±â ÀåÁ¶¸² ÆÄ½ºÅ¸°¡ ÀåÁ¶¸²ÀÇ Â¬ÂÉ¸§ÇÏ¸é¼­ ´Þ´ÞÇÑ ¸ÀÀº ³ªµÇ, »ìÂ¦ ÈÄÃß °°Àº ¸ÀÀÌ Á¶È­·Î¿ö¼­ ¹°¸®Áö ¾Ê´õ¶ó±¸¿ä. ¸®Á¶¶Ç´Â ½ºÅ×ÀÌÅ©µµ ¼Ò½ºµµ ´Ù ³Ê¹« ¸ÀÀÖ¾î¼­ ³²Ä£ÀÌ¶û ¸Ô´Â ³»³» ´ëÈ­´Â ¾È ÇÏ°í ¼­·Î ¸ÀÀÖ´Ù ¸ÀÀÖ´Ù ÇÏ¸é¼­ ¸Ô¾ú¾î¿ä. ´ã¿¡ ´Ù¸¥ ¸Þ´º ²À ¸Ô¾îº¸°í ½Í¾î¿ä????",ÇãÀ¯¸²,https://www.google.com/maps/contrib/108368009698662636254/reviews,3´Þ Àü,¼­¾ç¸é¿Á,¼­¾ç¸é¿Á ¿¬³²Á¡ / Western Noodle House Yeonnam Branch / à¤åÇØüè© æÅÑõïÁ / à¤åÇ?è© æÅÑõïÁ,0.111111111
5,»çÀå´ÔÀÌ Ä£ÀýÇÏ½Ã°í À½½Äµµ ¸ÀÀÖ¾î¿ä. ¶óÀÚ³Ä´Â Á¦À°ººÀ½ ´À³¦ÀÇ ¸ÅÄÞÇÏ¸é¼­ Åä¸¶Åä ¼Ò½º¸ÀÀÌ ³ª¼­ µ¶Æ¯Çß°í Ä¡Áîµµ ¸¹ÀÌ µé¾îÀÖ¾î¿ä. ¾Ë¹èÃß »ø·¯µå´Â ³×ÀÌ¹ö ¾Ë¸² ¼³Á¤ÇÏ¸é ÄíÆù ¹ÞÀ» ¼ö ÀÖÀ¸´Ï ²À µå¼Åº¸¼¼¿ä!! ¾Æ»è¾Æ»èÇÏ¸é¼­ ¶óÀÚ³ª¶û °°ÀÌ ¸ÔÀ¸¸é ÀüÇô ´À³¢ÇÔÀÌ ¾ø¾î¿ä¤¾¤¾,ÀÓ¼ö¿¬,https://www.google.com/maps/contrib/110375778276349444941/reviews,1´Þ Àü,¼­¾ç¸é¿Á,¼­¾ç¸é¿Á ¿¬³²Á¡ / Western Noodle House Yeonnam Branch / à¤åÇØüè© æÅÑõïÁ / à¤åÇ?è© æÅÑõïÁ,0.111111111
5,"ºÐÀ§±â°¡ ÁÁ¾Æº¸¿©¼­ µé¾î¿Â À½½ÄÁ¡ÀÎµ¥
À½½ÄµéÀÌ ´Ù Æ¯»öÀÖ°í ¸ÀÀÖ¾ú½À´Ï´Ù!!

½ºÅ×ÀÌÅ© ·ÎÁ¦ ÆÄ½ºÅ¸¿Í ½ÂÇåÀÌÀÇ ¾ß½ÉÀÛ ÆÄ½ºÅ¸¸¦ ¸Ô¾ú´Âµ¥ ½ÂÇåÀÌÀÇ ¾ß½ÉÀÛÀÌ Å©¸²ÀÎµ¥ ´À³¢ÇÏÁöµµ ¾Ê°í Ã»¾çÀÎµ¥ ¸¹ÀÌ ¸ÊÁöµµ ¾Ê¾Æ¼­ ±²ÀåÈ÷ Æ¯º°ÇÏ°í ¸ÀÀÖ¾ú¾î¿ä!
´Ù¸¥ ¾ß½ÉÀÛµéµµ ³Ê¹« ±Ã±ÝÇØ¼­ ´Ù ¸Ô¾îº¸°í ½ÍÀº ½Ä´çÀÔ´Ï´Ù,, ????",½ÉÇÏÁ¤,https://www.google.com/maps/contrib/111028114178624959074/reviews,4´Þ Àü,¼­¾ç¸é¿Á,¼­¾ç¸é¿Á ¿¬³²Á¡ / Western Noodle House Yeonnam Branch / à¤åÇØüè© æÅÑõïÁ / à¤åÇ?è© æÅÑõïÁ,0.111111111
5,µé¾î°¡ÀÚ¸¶ÀÚ ÀÎÅ×¸®¾î°¡ ¿¹»µ¼­ ³î¶ú¾î¿ä! µÎºÎÂ¥±ÛÀÌ¶û µ¿µ¿ÁÖ¸¦ ¸Ô¾ú´Âµ¥ Á¶ÇÕÀÌ ÃÖ°í ?? µ¿µ¿ÁÖ°¡ ´Ù¸¥ ¸ÅÀåº¸´Ù Àú·ÅÇØ¼­ ÁÁ¾Ò¾î¿ä! Á÷¿øºÐµéµµ ¾öÃ» Ä£ÀýÇÏ½Ã°í ¸ÅÀåµµ ³Ð¾î¼­ ´ÜÃ¼ ¸ðÀÓÇÏ±âµµ ÁÁÀ» °Í °°³×¿ä^^* ´ÙÀ½¿¡ ¶Ç ¿À·Á±¸¿ä~~,±èÇý¸®,https://www.google.com/maps/contrib/104843482580491837020/reviews,9´Þ Àü,Àå³¢Àü,¿¬³²µ¿ ¸ÀÁý Àå³¢Àü | Korean Restaurant Jangkki Jeon,0.130434783
4,ÀÎ½ºÅ¸¿¡ 5½ÃºÎÅÍ ¿µ¾÷ÇÑ´Ù µÇ¾îÀÖ´Âµ¥ 5½Ã¹Ý¿¡ ¿ÀÇÂÇÏ´Ï ÂüÁ¶. À½½ÄÀº ±ò²ûÇÏ´Ï ±¦Ãá. »õ¿ìÀü&À°ÀüÀÌ ¸ÀÀÖÀ¸³ª ¾çÀÌ »ìÂ¦ ¾Æ½±´Ù. ÁÖ·ù ¶óÀÎ¾÷ÀÌ ¾öÃ» ´Ù¾çÇÏÁö ¾ÊÀºµ¥ Àü¹ÝÀûÀ¸·Î ¼úµéÀÌ ´Ù ±¦Âú´Ù. ½Ã±×´ÏÃ³ ¸·°É¸®´Â °¡º±°í ±ò²ûÇÑ ¸ÀÀÌ¶ó À½½Ä°ú Æä¾î¸µÀÌ ±¦Âú´Ù. »ç°úÁÖ´Â Âð »ç°úÇâÀÌ ³ª¼­ ³Ê¹« ¸ÀÀÖ°Ô ¸Ô¾ú´Ù.,MENA KI,https://www.google.com/maps/contrib/101650892772763442810/reviews,1³â Àü,Àå³¢Àü,¿¬³²µ¿ ¸ÀÁý Àå³¢Àü | Korean Restaurant Jangkki Jeon,0.130434783
5,ÀüÅëÇÑ½Ä ÁÖÁ¡À¸·Î ¹Ù½ÏÇÏ°í °í¼ÒÇÑ ÀüÀ» ¸Àº¼¼ö ÀÖ³×¿ä ºñ¿À´Â³¯ ¸·°É¸®¿¡ ÀüÀ¸·Î Ä£±¸¿Í °°ÀÌ ¹æ¹®ÇÏ°í ¿Ô´Âµ¥ ºÐÀ§±âµµ ÁÁ°í À½½Ä¸Àµµ ±ò²ûÇß´ä´Ï´Ù. ¿À·£¸¸¿¡ ÀüÁýÀ» Ã£¾Ò´Âµ¥ ¸¸Á·½º·¯¿î ½Ã°£À» º¸³»°í ¿Ô³×¿ä ºÐÀ§±âµµ ÁÁ°í Á÷¿øµéµµ Ä£ÀýÇÏ³×¿ä,marin,https://www.google.com/maps/contrib/108821143006081379377/reviews,9´Þ Àü,Àå³¢Àü,¿¬³²µ¿ ¸ÀÁý Àå³¢Àü | Korean Restaurant Jangkki Jeon,0.130434783
4,"À½½ÄµéÀÌ ´ëÃ¼·Î ÀûÀýÇÑ Á¶¹Ì·á·Î ÀÔ¿¡ µü ¸Â´Ù.
¿¬³²µ¿ÀÌ¶óµµ °¡°Ý´ëºñ À½½Ä¾çÀÌ ÀûÀºÆí.
¼úÀÌ³ª À½½Ä Áß ´Ü°¡ »Ì´Â ºÎºÐÀ» °áÁ¤ÇØ¾ßÇÒ°Å °°´Ù.
¸ÅÀå ºÐÀ§±â´Â ¹àÀº ÅæÀ¸·Î ±ò²ûÇÏ´Ù.",±¸°æ¿­,https://www.google.com/maps/contrib/104946599103987078829/reviews,2³â Àü,Àå³¢Àü,¿¬³²µ¿ ¸ÀÁý Àå³¢Àü | Korean Restaurant Jangkki Jeon,0.130434783
5,"¿ÀÇÂÇÑÁö ¾ó¸¶¾ÈµÈ µû²öµû²öÇÑ °÷ÀÌ¿¹¿ä.±ò²ûÇÏ°í ¼¼»ó ¸ÀÁø Àü°ú ÅÁ,ÈÄ½Ä¾ÈÁÖ±îÁö ´ë±âÁßÀÎ°÷ÀÌ¿¹¿ä.
¸ÅÀå ³»ºÎ,¿ÜºÎ ´Ù ¿¹»Ú°í Æ¯º°ÇÑ ¸·°É¸®¿Í µ¿µ¿ÁÖ,¿©·¯Á¾·ùÀÇ ±ò²ûÇÑ ¼úµéµµ ÁØºñµÇ¾îÀÖ°í
ÇÑ¹ø°¡¸é ÁÁÀº »ç¶÷µé°ú ´Ù½Ã ¶Ç Ã£¾Æ°¡°í½Í°Ô ¸¸µå´Â°÷ÀÌ¿¹¿ä.",Stella Lee,https://www.google.com/maps/contrib/107219447324640922032/reviews,5³â Àü,Àå³¢Àü,¿¬³²µ¿ ¸ÀÁý Àå³¢Àü | Korean Restaurant Jangkki Jeon,0.130434783
5,"¿¬³²µ¿¿¡ ÀÌ·± Ä«Æä°¡ ÀÖ´Â ÁÙ ¸ô¶ú³×¿ä! wow!
¸ÚÁø ÀÎÅ×¸®¾î¿Í ³ÐÀº ¸ÅÀå¿¡¼­ ¸ÀÀÖ´Â ½¬ÆùÄÉÀÌÅ©¿Í Ä¿ÇÇ¸¦ ¸Ô°í ¿Ô¾î¿ä!
´ÙÀ½¿¡ ¶Ç ¹æ¹®ÇÒ°Í °°¾Æ¿ä^^",YH park,https://www.google.com/maps/contrib/115197430209024473610/reviews,2´Þ Àü,ÁÖ½ÄÈ¸»ç ¸¶»çºñ½º,¸¶»çºñ½º Ä«Æä ¿¬³²Á¡ (Mercerbis dessert cafe in Yeonnam-dong),0.131147541
5,"¿¬³²µ¿ÀÇ ¼û°ÜÁø º¸¼®!

¿¬³²µ¿À» µ¹¾Æ´Ù´Ï´Ù°¡ ÀÌ ¸Å·ÂÀûÀÎ Ä«Æä¸¦ ¹ß°ßÇß´Âµ¥, Á¤¸» ¹Ý°¡¿ü¾î¿ä. µðÀúÆ®µµ ¸ÀÀÖ°í, Ä¿ÇÇµµ ¸ÀÀÖ½À´Ï´Ù. µµ½ÃÀÇ ¹øÀâÇÔÀ» ¹þ¾î³ª±â¿¡ ¿Ïº®ÇÑ ÆòÈ­·Ó°í ¾Æ´ÁÇÑ Àå¼ÒÀÔ´Ï´Ù. ³ª´Â ±×µéÀÇ ¸ÀÀÖ´Â À½½ÄÀ» ´õ ¸¹ÀÌ ¸Àº¸±â À§ÇØ È®½ÇÈ÷ µ¹¾Æ¿Ã °ÍÀÔ´Ï´Ù!",°­¼ö¿±,https://www.google.com/maps/contrib/118099210875891384838/reviews,2´Þ Àü,ÁÖ½ÄÈ¸»ç ¸¶»çºñ½º,¸¶»çºñ½º Ä«Æä ¿¬³²Á¡ (Mercerbis dessert cafe in Yeonnam-dong),0.131147541
5,"ÀÌ·± ¾Æ´ÁÇÏ°í ¸Å·ÂÀûÀÎ ºÐÀ§±â! ÀÌ°÷ÀÇ µðÀúÆ®´Â Á¤¸» ¸ÀÀÖ°í, ¹Û¿¡¼­ ºñ¸¦ ¹Ù¶óº¸¸ç Áñ±â´Â °Íº¸´Ù ´õ ÁÁÀº °ÍÀº ¾ø½À´Ï´Ù. ¿ì¿ïÇÑ ³¯¿¡ ±äÀåÀ» Ç®±â¿¡ ¿Ïº®ÇÑ Àå¼Ò ?????. Àû±Ø ÃßÃµÇÕ´Ï´Ù!",cody li,https://www.google.com/maps/contrib/112075945316709835299/reviews,4ÁÖ Àü,ÁÖ½ÄÈ¸»ç ¸¶»çºñ½º,¸¶»çºñ½º Ä«Æä ¿¬³²Á¡ (Mercerbis dessert cafe in Yeonnam-dong),0.131147541
5,"¹Ù°ÔÆ® ºüÀÛ ÂËÂËÇÏ´Ï ÁÁ°í ¼ÓÀç·áµµ »·ÇÏÁö ¾Ê°í ³Ë³ËÇÏ°Ô ³Ö¾îÁà¼­ ÁÁ½À´Ï´Ù.
ÂüÄ¡ »§¹Ù³ª ´Ï½º¿ÍÁî´Â ÂüÄ¡ Å¸´Ù³¢°°Àº°Ô µé¾î°¡´Âµ¥ ´ã¹éÇÏ°í ½Ä°¨ÀÌ ÁÁ½À´Ï´Ù. »ýÂüÄ¡´Ù º¸´Ï ³¯ °ÍÀÇ ½Ä°¨À» º¸¿ÏÇÏ±â À§ÇØ »îÀº °è¶õÀÌ µé¾î°¡´Âµ¥ ÀÌ°Ô ÇÕÀÌ Âü ÁÁ½À´Ï´Ù. ·ç²Ã¶ó¿Í Åä¸¶Åä¿¡ ¹ß»ç¹ÍÀ¸·Î »óÅ­±ò²ûÇÏ°Ô ¸ÀÀ» ³Â¾î¿ä.
¿¬¾î±×¶óºê¶ô½º´Â µôÅ©¸²Ä¡Áî¿¡ ¾çÆÄ Åä¸¶Åä ±×¶óºê¶ô½º°¡ µé¾î°¡´Âµ¥ ±×·¯ºê¶ô½º¸¦ ¾ã°Ô ÇÑÁÙ¸¸ ³¢¿ö³Ö´Â °Ô ¾Æ´Ï¶ó¼­ ¿¬¾î±×¶óºê¶ô½ºÀÇ ÂËÂËÇÑ ½Ä°¨À» Á¦´ë·Î ´À³¥ ¼ö ÀÖ¾ú½À´Ï´Ù. ¿¬¾î ±×¶óºê¶ô½º´Â È®½ÇÈ÷ Â¬Â©ÇÑ ¸ÀÀÌ Àß ´À²¸Á®¼­ ÁÁ¾Ò½À´Ï´Ù. ÇÑ±¹¿¡¼­ ¸Ô´Â ¿¬¾î±×¶óºê¶ô½º´Â ÇÏ³ªµµ Â¬Â©ÇÑ ¸ÀÀÌ ¾ø¾î¼­ ¾Æ½¬¿ü´Âµ¥ ÀÌ·± Âû³ª Âü ÁÁÀº ±×¶óºê¶ô½º »÷µåÀ§Ä¡¸¦ ¸¸³ª Çàº¹Çß³×¿ä:)
»÷µåÀ§Ä¡ ÇÏÇÁ´Â µü ¼­ºê¿þÀÌ ÇÏÇÁ ±æÀÌ ¸¶³É 1ÀÎ¿¡°Ô Àû´çÇÑ ¾çÀÔ´Ï´Ù.
Áý°¡Á®°¡¸é ¹Ù°ÔÆ®°¡ ´ª´ªÇØÁö´Ï µÇµµ·ÏÀÌ¸é ¹Ù·Î µå¼¼¿ä.",Yijin Kim (Jane),https://www.google.com/maps/contrib/115190308019353348966/reviews,3³â Àü,½ºÀ­ »ç¿ö ¼ÖÆ®,Sweet Sour Salt,0.173913043
