사업장명,작성일,작성자,작성자 프로필 링크,작성자 정보,별점,리뷰 내용,이미지 링크
평화연남,2년 전,Mark Jacob,https://www.google.com/maps/contrib/109488055325642295040/reviews?hl=ko,"지역 가이드 · 리뷰 1,099개 · 사진 3,016장",별표 5개,"tvn 맛집 소개프로그램인 #줄서는식당 에서 #낙곱새 맛집으로 소개된 곳. 다른 유명한 낙곱새 맛집과 비교했을때 큰 차별점을 가지고 있지는 않지만, 대창에서 나오는 지방이 섞인 매콤한 국물과 싱싱한 낙지와 새우가 만들어 내는 맛은 가히 우리가 잘 아는 매콤달달의 정석. 사이드로 고추튀김 또한 필수. 아삭한 오이고추에 고기소를 넣고 극강의 바삭함으로 튀겨내면 애피타이저로 만점. 추천!","https://lh3.googleusercontent.com/geougc-cs/AB3l90AbgRu1-oAm6XKy4QKqRAp78mKBJwkXNz7YGgRXJ_oKTVq2Wb1d6b3Jxanc43y8so8x9q011-36uTnsjnZBVV9JR5lijJdKhAa9NeM5kb3noLpaCsZNY_5Zjjmo5tns472H6Q=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DLV3zFDarF0Mbuvx611aFCHmZcrfRHd0vf5hpXeFS9AxwfCdkXlTSmrzCv6jzqgO3n7YwwsjxW-ENiQnZrMvO3FshUV8lKJ90b0tp5RXrwsnCI8g3uMekgAQpNm3YJ3LwsD5Yvlg=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BarmyI6t1j7ncsUN2mULh1h7zlUolcF9vDhQM8gxDCdfkT3rPGp42dRN3CuhKSHhxNbpPdZRlqLSP63Scrvq7bTynSogOEsZiLUs2h0aJNiW9BadK6VT5QKeZeWQi9scIuFda4=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DPcGjacnBrg9alQoYh25PfPJtJwVS31-c0Csxq11WTxpyyj-254h81ChrT80eDsJU0SBgAhL7xn3IEpTPel5rVrvat7ZivTgL0FggEng45Hfc2TGKf86z4C8gZB0iUxUm73nRe=w300-h225-p"
평화연남,3년 전,김달스,https://www.google.com/maps/contrib/107378826546682211070/reviews?hl=ko,지역 가이드 · 리뷰 52개 · 사진 113장,별표 3개,"인생을 살다보면 다른 사람들의 생각이 나랑 같지 않다는 것을 알 수 있습니다. 전 이 곳 덕분에 그걸 다시 한번 깨달았습니당...^ㅅ^....

인스타에서 사진을 보고 너무 맛있어 보여서 평일 다섯시에 갔었습니다. 거짓말 안 하고 웨이팅하다가 여섯시 십분쯤에야 들어갈 수 있었습니다.…","https://lh3.googleusercontent.com/geougc-cs/AB3l90BzlMLyE6q3-vmcVwy4WgIQnzLzWz1GpsGjlkdfH6PVBkdNyMasYtezwVj1oxGlZc-DJgvKw6wGOsqxkfzySxOkX8STxjsfiuBPio4mM39tIcdsk7uSMSwcP_uhW3r9H6blGRlA=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AP18oASa-CpzQNS1s7wWi1145FlzNxmQlXf-JE0TbeR-wlJ6B-2aVj5NRH6n7Lt6veoNI89OvLk5pKf52PJHB0kSgUiOkENpChP-0Jjs0TEUSyTPMQmOIKtGk1afMtgH8S8aYRQg=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AKr4lN17aJAcT4q9d3xzgYX3n-zak_BbHOovCeCQTacFACg_3NSvs4aAH-Z-yIHaaFO0YT_DBxrxm_SaTbtfpR4Z3aOdAs0-UHt5BozJY4mt_AfgtFZcICVbrLiUHrfMLmPkE=w300-h225-p"
평화연남,2년 전,YW Choi,https://www.google.com/maps/contrib/117067459462494558833/reviews?hl=ko,지역 가이드 · 리뷰 193개 · 사진 500장,별표 3개,"낙곱새..뭐가 많이 들어가긴 하는데, 대창이나 낙지, 새우가 크게 맛있는지를 모르겠음. 애초에 낙곱새가 아니라 매운탕맛나는 낙지 전골에 가까운 맛. 재방문은 안할듯..","https://lh3.googleusercontent.com/geougc-cs/AB3l90Bh7VKw1ChQ5DhVmUblV60DTzj7zs_RFArRUsPFUYRl1oRlgba_URiKHotQn51a5Yan9HIdyObcer6b2pNihXlZ7v_kAFoRhUATj5LJ8HSWfcWzYscApzk6xrXxYBIFv2_oSpSq=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CFL401XN-IB28xrch966pOkJG_5fmeUHa8mr9gzfo9E_YrdjvtrNDz65vhnYXeUZgna9Wg3QPW_fSQguXN1rz1RzZfZNsZjvBLNdWNukKW26MJ87RS5FmRDpPVP_MqjQpcW6cvYw=w300-h450-p"
평화연남,2년 전,지혜옥,https://www.google.com/maps/contrib/104057233941584422350/reviews?hl=ko,지역 가이드 · 리뷰 114개 · 사진 782장,별표 4개,"3명이 낙곱새 중으로 시키고 우동 사리 추가
대접밥 2개에 달걀프라이 2개 추가
사이드 메뉴로 고추튀김 2개 시켜서 배불리 먹었어요.…","https://lh3.googleusercontent.com/geougc-cs/AB3l90Bm779rvVy-XVlqHizH_EPZ9zPwUv4dALPUnchxg97tccyscxK2EUOCamRerkdsIKrt_9I12DnFU1zM9sBtkEVO-U3eMcEOdoEl2qwBpJEleEXPJSIDiItIGf3qeI95ehtGli1LUQ=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CyuTvyDta2wI8rXPEycpYiaB_2Xh4EP-oKnrZo5yKSeAmrsculDQgubg5x_d3M_9ks-JotU9t-KJ4y4P6TZEFAwwUc25kGLb1AfkjARYBEbt7Q-i8RkkMl5Ray4CPukF0DlBB4=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90ATBj6i2inIAJJ-1av8xAIMh_2FoISqApj4_-PHD-mDYmmPbnwmBbEAyIkIXoH68SFNLlCXmZH6kjltqfTusoWIFcbMHuFUOpUuiNPmum0EMbexPtIdUns8XQzfHWuRX3qZFaUj=w300-h225-p"
평화연남,3년 전,Mcho,https://www.google.com/maps/contrib/113619244467051997476/reviews?hl=ko,지역 가이드 · 리뷰 125개 · 사진 291장,별표 3개,"웨이팅이 있어서 한 번 실패 후 재 도전!
7시 조금 안되서 가니 운 좋게 한 자리 겟겟!
칼칼한 양념이 요즘 먹기 죠은 맛!…","https://lh3.googleusercontent.com/geougc-cs/AB3l90AUg2Gr2xaLKOEX3bYOjfbNlaxNVfG34_nj36aYhuwbBJeqEw_Mp5XbD7IN39WrJROC_39B8UCwxHgTA1R5DgvYd4ZMYPeTIDn7y87RGaw6b2waO55XOZGE1LzkaOnEV63vI4ENvQ=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DYKWkTGNYG1ZHaZJRdT-XCA7NUTKwC3TNMu59dmRl0oJ_tKfoCZX0wATv1RjLcg7-7r5bBKvARypUvidjAX7gnSjjFlcLflwFrZRsMuKV43Oj87WqgDgNKMOCgpJj3dJfAc8sc=w300-h450-p"
평화연남,3년 전,hoon sik park,https://www.google.com/maps/contrib/105316360199700763117/reviews?hl=ko,"지역 가이드 · 리뷰 1,999개 · 사진 5,833장",별표 4개,"가격이 생각보다 비싸고 둘이먹기에 양이많다
맛은 무난한데 너무 짜고 매워서 좀 그렇다…","https://lh3.googleusercontent.com/geougc-cs/AB3l90AUJPL71KjnHMaNBa2lnz5vwb99gJGxBDV7idsyLAXoLZ4UiuXqXr9By7jZfWYd2Q1psUl7zFY85P01vgKhE4eGUbRTYoVy0d8lLsPErq0KZm3zV3KuMzq6xWdGd6ql490a2LvDCg=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BmdAOput6PynKnXvufWGfIxwqy61YANv2pxwiIeJBoDYwFp727-vEArxF2B5rMgfsLldl3WVxmkveFDcvjuVduRosSm01FUs3vpNX_5qhqsmmd5dQC9I4PA8rhBD-49ZwVJxw=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BDwIfyU7ZG5062X7TDRodiG34-bEO7-aSYXf8tLPhVsj0CHCKWKR1EosKKiAlUXYpQ0D01fC5tFmbf3jh9iMktAmWWLlfFn-Te-5RfZuuRJdGA13HF9tfHeMl7Zz5rqvws7DvTfA=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BraRjfQSiZwI70LAZGvhTNGuOEd-p5vRHiLQG-KSsBTbCJVK7QrLr_09YT1MfWZY6KZt658M7avAogm0eiY3kkyoR6iSMzRJ-M2sQFInxMmEcVHFlqVP5NGLpsgcJKIaUuI6H6=w300-h225-p"
평화연남,2년 전,NeungHwan Kim,https://www.google.com/maps/contrib/114689950447524313569/reviews?hl=ko,"지역 가이드 · 리뷰 403개 · 사진 2,564장",별표 4개,"줄서는식당 맛집
매장이 그리 넓지 않아 대기 많습니다…","https://lh3.googleusercontent.com/geougc-cs/AB3l90CzMBQqlFLxHT7VYthikSA39sh_99TKKH43iT3Skris-UXXST6XHZ0x6I8I7SJQSQaVagNa1wOVpOZiusH25bpzbVYJjdCN5xC5SE4ohIyQaIZQzf38Qj0xleEZXmXyzoBmF9q0=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90Ad2SLoznrKv9ap-rqIAyObH-NrB7vCkA_Q2gAeeDVgqYOqlsJHuC_R8F1BWuvUmDi73PP09q8oSxU9kK1T_xwHllXOfojZwCRzbxiPn49U5ZVFNUxAm4UDDyCEBKoWXbbGM2kz=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90Ayq5nW9wOfSVauJNqGPwy4_VYRSHCUlNxoae-afZCJ7s2sjkr-BjucqxbhU8GflfnNTuXgOBjNwSo-q5zqVfJiLgFUHhpcvCD1_R4RDMUHzPdnubEdxPVZ8mYs8J7WYjpwOjOybA=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90Cykt2xETitb7iBCnQiSY2wVRAXfZ1rgsU0FoSILj2reOk2-xQuMVltwAk352c_a1tLaZkjywoywJsqSsR_TDP0BZZRSZAdRBYOg2AGFQ4ritCP80puV3MZYtug5HJGmj7n3s4B=w300-h225-p"
평화연남,2년 전,챌니,https://www.google.com/maps/contrib/110083593297316743551/reviews?hl=ko,지역 가이드 · 리뷰 315개 · 사진 728장,별표 3개,"평범한 낙곱새집

음식 : 솔직히 양은 정말 많다. 그런데 특별한 맛은 아님. 대창이랑 새우가 신선했지만 양념이 싱거운건지 그냥 짠건지 모르겠는,,, 깊은 맛이…","https://lh3.googleusercontent.com/geougc-cs/AB3l90D437Up2JklTxJeEM30mR17SM9mt-Ld1sl3y1xRw24YVxjKaqHIEnCLuCgZX0-J-gyRNOK-FnOfGVQOTkLCOjfih6e0g0tDR3xOTdkjIE2Zy89fTGSnzd4y6t2jjQk2J8yh5Dom=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90Bhs9eBh1scXWJGNNl4ImtsSrSDA19srm89XUWHARNH9_khklBDjL7rihYcDd-zErkEW6q41Z3dBeLIioTP3vvHo_AvhisrXexfVs9jPJf-csaVLmYtVpBKULBacNzatC_v3StM=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90Dnnc9aBPN88r8Y5qEGZ1OFkzZ_1giyXKD12Y3fNv3NbfJU0GU-XcFPxKkKQMbzd2i0gThkL817Im0B-b9fvbS4WDAxvBhNo65VAxj1ZC6nWWRQMnMeUQ099riAIdOryM9XLb8a=w300-h225-p"
평화연남,2년 전,Grey Man (Seoul:Grey_man),https://www.google.com/maps/contrib/114718520126410704832/reviews?hl=ko,지역 가이드 · 리뷰 233개 · 사진 752장,별표 5개,"낙곱새 재료들이 매우 실하고 맵기도 적당해서 외국인들도 먹기에 부담스럽지 않을거 같습니다. 주말 3시쯤방문했을때 웨이팅 없이 먹었네요~

It is not too spicy for foreigners to eat.","https://lh3.googleusercontent.com/geougc-cs/AB3l90BFHQHEfxWVZWxu1w8mCOoC3HqB756Y8U0Hvfas9FLWluDledO944xbs1DLVuS9Ulo6Khbh_0oUtJPNVs9xwMVUPF3W0yT69o2btT-Hw15avqwudkQgeGKlP2qcbOklbKP_lOa9Sg=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CFyvcze8IZZnq1SBKsDQcvPsoLVjPXUbTH59_qW06j0mpV_LzaZD2TudQqI0yo1LKBK8tM3GnZKs7N2RACi0XOZeTkM6rJAvWZlO9__tzpjp3zTQBLNbnfyyWwHwkTrswBQMST=w300-h450-p"
평화연남,3년 전,MICHELLE LEE,https://www.google.com/maps/contrib/108204961305389072526/reviews?hl=ko,지역 가이드 · 리뷰 43개 · 사진 231장,별표 4개,"기대가 너~~무 컸나바요  맛은 있었는데...
뭐랄까....  친절하시고..  타이머 맞춰 먹는것도 산기하고
앤틱느낌의 요리타이머도 귀엽고 음식도 정갈하고 깔끔하고…","https://lh3.googleusercontent.com/geougc-cs/AB3l90D6xCb8XOz25s-5mc-EadoWGFgwMV1fYYcNXqQkKsZrpfWvb3RF6LsAzwnlcE1PtTs0uy7eV89fn-DTFC8hQVDq2z_oa6PhulNFe_4Xp5DjTVNdH-VHb-tlvF2DYGmmOT0troc=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DOg1o_pNRhsUiZW1o3NGWqBtBbfYYj7mfNWcNSRSieh-kdkay7RhUsApm8fy-sjCf7SuQ9qAzMR3-p_Vv_Gm5iTrZ6o1qoiLvtiMQZ3SZppRDadhINIOPYXlDUKdNpBoXryyn4Ow=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90ATTcjyPO_VrfR4hvIlGBClYh1MyYA0ga-USK-izYmSAFy0EFXBuWP8JmXfZrV6Fp5T4-ZoF-o2Sp8rJjIMr-S_Ey5WuMYNvSNFhzaI2NuziajR038RM5n6hJNFXAvGVgLkGPm0=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90Bif7k9AsINmfyYJl6dKN1DIJxkFYODrfu77zp0dLtAqxkzzrxLhu6HhTbJtlU44gTv1nkkM6srd5SRqBo-NtyJo8YWWQ_p-unzaJrwU8lCmaJNLMtcFzxMkt2-hnwoU-ToxLI4xQ=w300-h225-p"
평화연남,2년 전,Serena Park,https://www.google.com/maps/contrib/110884454393160572322/reviews?hl=ko,지역 가이드 · 리뷰 60개 · 사진 198장,별표 5개,"원래 맵고 자극적인 음식 잘 안먹는데
이곳은 너무 맛있었고 별로 자극적이지 않더라구요.
가성비도 좋고 가끔 생각날만한집이에요","https://lh3.googleusercontent.com/geougc-cs/AB3l90Bc8sAS8wUhbJF3JijVWXPuFlHh2Zgpw6SxILLttnWnVzXbPK_H5joWLSWiPSGAquLeQSQqf6wddEIbewzC2V_F2pH0GOVEa7Em_EQphzgXvEmZLvY-xOu6XkmqGZNHpzjAkKNO=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DDzNjKzZqjMea_rCVJjp_H02QRBGDlW9gjmuFyvqRgZcCgSMuh4G7O6LEsBS5gh_V3_jJC-oVVNxRXlnN84AA0o_pQpXG8iWtVAk2Rhvm0Bt-yuaHdCMRomTxLwQFrOFLqHXdE=w300-h450-p"
평화연남,1년 전,박윤수,https://www.google.com/maps/contrib/115960664747997407059/reviews?hl=ko,지역 가이드 · 리뷰 309개 · 사진 2장,별표 5개,"가족과 함께 연남동 나들이를 갔다가 점심시간에 지나가다 우연히 들린 '평화연남'. 우연히 들린 곳 치고는 정말 친절하고 음식이 탱탱하며 정갈하며 신선한 낙곱새. 가격이 있어 아내와 난 '음' 했는데 아이들도 먹고 싶어하여 낙곱새를 주문., 그런데 왜 가격이 조금 높은 지 알 수 있었다. 재료들이 신선하고 정말 맛이 있었다. 4가지의 정갈한 반찬(부족하면 더 주문하면 가져다 줌). 나중에 볶음밥을 꼭 드시길 ..  모든 것은…",
평화연남,1년 전,tae L,https://www.google.com/maps/contrib/102923837813241957453/reviews?hl=ko,지역 가이드 · 리뷰 57개 · 사진 209장,별표 4개,처음엔 이렇게 웨이팅할정도는 아닌데? 하다가 졸아들수록 맛있음.. 차돌추가하세요,"https://lh3.googleusercontent.com/geougc-cs/AB3l90DoKFv-VhK0QWX98DwUCKXZXceDKwp54HZvHBm8ZVHxIG4hUQY6Sg6WUD2DRIhcC8EZRS-xVu-GAHROxVrI77Vd_Ns7DG_Y6c-9wnPBFkpCIhwto4n4qJKp4zQ-gAnUrzUOUoM=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90Df7ysmhle6ju-Dpkf6NN94fJJ0DmFRzj1LG5KSgGCP2tLcZ9mk9kthEkVJ42btuLv2b66yYXHDjiV-j7Q-XmtnKkX_ous0Q1rHRVk5X8upBo7w0ev8iFbpCPVWH1rmsXecqM8l=w300-h450-p"
평화연남,8달 전,brain “Jeju_in_brain” PARK,https://www.google.com/maps/contrib/117112436499671621905/reviews?hl=ko,지역 가이드 · 리뷰 18개 · 사진 60장,별표 5개,낙곱새 나쁘지않음. 약간의 간이 싱거움. 분위기도 나쁘지않음,"https://lh3.googleusercontent.com/geougc-cs/AB3l90CbLgW80EPkUPQKrh_ybOfBzItDfXEaHD8L38By-_x3fcMkpOCGO6VzRVsD3knG_93idU50BuJDFxyBvbzL1Q3LCmNNXwB86DZWi-zFlzYEmY2Ue9v9x5jFKDX4Frn9d_KZl2hW=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90Bvo76-2nBHfjaKGV8nmfpuyJHS6k0SBjMAocNZWW8CPoiJCbcWndDU3mT-3XCaxHqd8EnakR5YeM3azGGwTnBzZ6RTiVqJFtwVpKqB5TSUFRjytUoPG3jws59aBSYCKprtc1RT_w=w300-h450-p"
평화연남,3년 전,참치맛오이,https://www.google.com/maps/contrib/103195812633288714243/reviews?hl=ko,지역 가이드 · 리뷰 88개 · 사진 58장,별표 5개,맛있어요 데이터링이라는 대기어플까지 깔고 먹으러 갔는데 줄 서놓고 주변에서 커피 한잔이나 산책하고 오면 딱 좋아요 기다려서 먹을 가치 있음 ㅋ,https://lh3.googleusercontent.com/geougc-cs/AB3l90AygHzt8MtXORr-YooLtXWETJnLFbm09KSIGWhxCc4BuNFrthIC478MheYAuTzAOzr76d8-_aj_L45_qp0C1G47MD6cjbiNvgbMQJRP-tdI6FSlPhrIhjsL9IMC60VRCSfN2M23=w600-h450-p
평화연남,3년 전,김혜경,https://www.google.com/maps/contrib/107681092599535412076/reviews?hl=ko,지역 가이드 · 리뷰 50개 · 사진 230장,별표 4개,사실 맛자체는 개미집이더맛있긴한데 술먹기좋은분위기에요,"https://lh3.googleusercontent.com/geougc-cs/AB3l90Aehvl2OgoOg0GmULDhUzAE7O39W6SsNio39aQg6o6pLA4acxbsA1jzsAhz3njRco5pAz-DXrxNVIbwWfRzDYdnDI3Kd6qLQVyxqbv3PkatAnMP6ZSGmDvlDKoJ9jeIlHokqYmw=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DUydAB-jC4GWJCafAbSHvB_vSYBuZO7UvnPx_JoP9Xz29aDBz-jw1fJZdI8EZSjdjzryNdFtg6S9Wv9wSwxirXJ9fgw3QPvGBvExLdTAkGrOlnEHKhW6OE-FKl9BJ2Nj9fVHmh=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BWdDiAVPvOcV_3wz31M5i1tKbV75fSgXJ_j1QMLq-1Sw7ETAXBGcY7i3S2LQ0FwaMpl1LxbGcksuyk2kMWsXBUnVLnS8NdKXLm4IDPlKryQw4Haq2gCWlnlKcGRPYdIuuCZzI=w300-h225-p"
평화연남,1년 전,햄벅,https://www.google.com/maps/contrib/115801841433001254975/reviews?hl=ko,지역 가이드 · 리뷰 138개 · 사진 213장,별표 4개,"양이 생각보다 많았어요
맛도 굉장해유","https://lh3.googleusercontent.com/geougc-cs/AB3l90ANhSlPzlMeGivpspKqbwnBXJ0pqFxV2WGpqK4iaqomtNIcFYXQsE4kyEhF9g3jKWuogIydjnGqGzLVpxy_5vAkKBOuUquo9V8ILYndBdbKJbIvlqPV3qTzN9meRjQd9Zy2g0pW=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90Di9NFghBRZz2mu-8EwmFITyNDCa26KGxMogPBQ6FL45voLEF2eua_nRBFhkzY0x2P1e-mRfGa1AtSRQeR1eNZIKY1II9f2SB_cS6hiomBSx0sJn0kZLt8eczLBnZg8cDfYIcaWDg=w300-h450-p"
평화연남,2년 전,Ethan Oak,https://www.google.com/maps/contrib/116304687456058635602/reviews?hl=ko,지역 가이드 · 리뷰 330개 · 사진 716장,별표 3개,웨이팅 있구여 맛있긴한데 줄서서 먹을 정돈 아니에요,"https://lh3.googleusercontent.com/geougc-cs/AB3l90D68hjy5NdZ5pNLUr0j7iMrNl_0WXTwMFMBiNaJP04QeoMwE00UqK9NjWnD_r1ypdzbQBSwo61Jv6EcwnlWrts0WP0X0NKl5dk_mM5-4CIkU5Jo8cSYm67N7FU2YIZhAPV3oX4=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BhH90Wylcdbpjk92Fc0Cyswx1SrFswwkUndpTZWqWayocdBwggMfrb8WKivMjrglvnNynms9X0qmSgZfDzOJq9hVPG2OgTpGNobY6t2xDMe7oaLajjeH5YBggCOkub3oAnjJHA=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90ADuN0TS_RlQlgjFy-wbfQBjdFadqGuRcceHxwW9Q1Y5E1ojYol35WXmnp0wcXv-UQDWaYJEgmlvL4XvlkyDoe1dRt_9ueSOt60pP5j2YhjteU5wzfs9Y_zqNf0YZvQwxfOMk71=w300-h225-p"
평화연남,2년 전,하민,https://www.google.com/maps/contrib/114318078377299683212/reviews?hl=ko,지역 가이드 · 리뷰 124개 · 사진 285장,별표 5개,"맛있고 가격대비 양도 괜찮았음 직원들도 친절함. 2사람 이상일때 홍대에서 갈곳으로는 매우 괜찮은것같다.
내기준 백종원 체인점들이 3~4점대인데 여기는 간만에 5점줄만큼 괜찮은곳이었음.",
평화연남,3년 전,1278 Anonymity,https://www.google.com/maps/contrib/108755141963332594343/reviews?hl=ko,"지역 가이드 · 리뷰 406개 · 사진 1,618장",별표 5개,"새로생긴 연남 낙곱새집에 방문했습니다.

생긴지 얼마 안된걸로 알고 있는데, 대기가 엄청납니다. 17시 30분에 벌써 가득차네요.…","https://lh3.googleusercontent.com/geougc-cs/AB3l90DNf0bqrweiAiAcE9OO6dvNVhc7BiaTj_cflgVcFHQ24eaAmruwjBaYBfW-s2A00ID7JogUJBErq4I0yYgDOfoZA-Vu_bTukBfp9e5WH87jjOMGvrGG7VySlMSybrqjYIbCc3NT=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AVZ4PU8GFQ_DOtsXy4IxVVF0hnL2lmc3ZBvcYIdeF6TxLAVjmj6hDsARCjs71B_oiDTiJ27MApRpz1v4BbkfXH6qXkAubCJsejAG0rP0KGvj87djsNO7N4nbPnmZ3ygH9Icuch=w300-h450-p"
평화연남,2년 전,S.H Yoon,https://www.google.com/maps/contrib/112305651701585978563/reviews?hl=ko,지역 가이드 · 리뷰 140개 · 사진 586장,별표 3개,유명하다고 해서 평일 저녁 40분가량 웨이팅해서 먹었습니다. 맛은 괜찮았고 볶음밥이 좋았습니다. 전체적으로 문안했습니다. 웨이팅 긴편인데 밖에서 대기해야 되서 3점 드렸습니다.,
평화연남,3년 전,Hyounguk Kim,https://www.google.com/maps/contrib/108499513745386991875/reviews?hl=ko,지역 가이드 · 리뷰 126개 · 사진 269장,별표 4개,음식 질과 서비스가 안정적 입니다.,"https://lh3.googleusercontent.com/geougc-cs/AB3l90Cp5kVkDHRKYG6_r61LVS1-f-jXWPCcOSpg782vrCe_7S3qEVim5uRWgT16Y6JFkSXWnkhZknLYMLCJZEWrErmT3v7TiDwdg1_aadU5X5FT0OIJMLRy1C872YFe5toon6ygK80h=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CX64pDmNRpNOn-7NalfnqTgkXQeJan_pLl_PAm3f9ytsKZS3hSocCoH_8WKa_xGJfkd6hKni8e2-OTb_6njAdJlKZH6UA-qkT-AASLSAbe8-YbPCdO4t2kLnOfeUkiH9EIg9Hp=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90A9raKa1PcPmSObZ_Pf0f_tFi00pImmMRxHbU8Yy932dUJCcfqRHH4tWsrEhVfZrqxfgrHd2VWNqvIla5smsFqSOYdYrXLfmuXqFST1aZkU_SHVcdEa98t91d3TQjMZYmBrNyr0RA=w300-h225-p"
평화연남,2년 전,youngsun yun,https://www.google.com/maps/contrib/111169759480567503223/reviews?hl=ko,지역 가이드 · 리뷰 65개 · 사진 64장,별표 5개,"낙차새 먹으려고 갔는데, 차돌박이 품절로 낙지, 새우의 양을 늘리는 것으로 대체해서 먹었어요. 볶음밥 맛있어요.",
평화연남,3년 전,Honey Pod,https://www.google.com/maps/contrib/114313131478848000294/reviews?hl=ko,지역 가이드 · 리뷰 212개 · 사진 440장,별표 4개,"양이 많음
테이블간 간격도 적당하고 좋음",https://lh3.googleusercontent.com/geougc-cs/AB3l90BIHIIQxfDKxlai9IjPXXDB8KeJZOLk3koq48yc59odZnkBwnXq3xHgFNuiBv60Lry2yhjPEWVrzgLNrmYMe2H413MVr2qXtp5UW8mJeRIqZEy9TkcBRiveHHBCT4a4aaLa6Nev5g=w600-h450-p
평화연남,2년 전,Jeongdong,https://www.google.com/maps/contrib/101206766249155784647/reviews?hl=ko,지역 가이드 · 리뷰 9개 · 사진 16장,별표 4개,맛은 있지만 맛에 비해 웨이팅이 너무 길어요,https://lh3.googleusercontent.com/geougc-cs/AB3l90BhsKuNdWYhwJ0uhL7vZKyM0I1iE5swOfGSTpZRRH9mmtgTc0EHqwtHuLjp2tfTDj6qyvaFFl4NbIeFk9CnoO02VuRY8dKjmeJixt3kHpyh1hmdXAtvMZPk0AZpTUT-aroHv_4H=w600-h450-p
평화연남,2년 전,최혜정,https://www.google.com/maps/contrib/110826398914484257415/reviews?hl=ko,지역 가이드 · 리뷰 60개 · 사진 263장,별표 4개,추운 겨울 보글보글 낙곱새~! 넘 좋아요,"https://lh3.googleusercontent.com/geougc-cs/AB3l90Bl98ZK7wRxiE93A6abZHgGsvZJse1xi1hxEjld7LWeBacmkoxsfOUB_0OtLWaM41TT-2RwHOwf7PFXho299cU7fO-CFdZVmj6LJxefu0BHe_5qwmd7gM-akPEdpIwDrQ77n84=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BhnjVgYCMhYl5HV2Hl1AaJe1L11A87_xBv3tBVlHF0_HFUQ4jbx7loWdPKoZcjfKNjpWTAqiz5WBQRC4MvLC2cj0RToCjkQ00Z44W8rGK1b9E-NNoJuebwIdVW0a1dV7mKc-XhOA=w300-h450-p"
평화연남,3년 전,Yah Shin,https://www.google.com/maps/contrib/113689657332516154330/reviews?hl=ko,지역 가이드 · 리뷰 61개 · 사진 13장,별표 1개,"낙지는 질겨서 일분을 씹어도 삼킬수가 없고
조미료탕에 참기름 맛으로 억지로 먹었네요..
제발 절대 가지마세요… ㅠㅠ",
